Date,Close,High,Low,Open,Volume,Price_Range
2020-03-16,58.5789794921875,62.65901820555978,58.044484903274174,58.51609560503949,322423600,4.614533302285608
2020-03-17,61.15470886230469,62.30350239725674,57.65752663261629,59.86079893237385,324056000,4.645975764640454
2020-03-18,59.65763092041016,60.46299850331859,57.34794363950967,57.98885363786599,300233600,3.115054863808915
2020-03-19,59.20053482055664,61.14986143425335,58.67571640074359,59.83176871542281,271857200,2.474145033509764
2020-03-20,55.442161560058594,60.90559811822868,55.14226370959631,59.78098394677199,401693200,5.763334408632375
2020-03-23,54.26432800292969,55.26317786918558,51.42015002405914,55.16160047962253,336752800,3.843027845126443
2020-03-24,59.70841979980469,59.90431931903992,56.66592135701882,57.16413586035,287531200,3.2383979620211036
2020-03-25,59.37950897216797,62.45828415286656,59.08444921259577,60.644394003218935,303602000,3.3738349402707897
2020-03-26,62.50423049926758,62.56227261652978,59.582657941818766,59.62135514690596,252087200,2.9796146747110157
2020-03-27,59.91642379760742,61.882678310331166,59.74954530489737,61.1281011506361,204216800,2.1331330054337982
2020-03-30,61.62631988525391,61.79803646344427,60.31789941723486,60.64198396689207,167976400,1.480137046209407
2020-03-31,61.50054931640625,63.48373516730324,60.94670980739506,61.81737856650545,197002000,2.537025359908178
2020-04-01,58.26456832885742,60.15343192722889,57.83407204839957,59.61652017243426,176218400,2.3193598788293173
2020-04-02,59.23680877685547,59.290016512254034,57.29473750591379,58.12670897901646,165934000,1.9952790063402475
2020-04-03,58.385498046875,59.423041606914005,57.795378517377415,58.721672212892855,129880000,1.6276630895365898
2020-04-06,63.4788932800293,63.63367471849766,60.31305155829202,60.68066393279939,201820400,3.320623160205642
2020-04-07,62.743648529052734,65.71117662776216,62.63965396373274,65.49350397194831,202887200,3.071522664029416
2020-04-08,64.34956359863281,64.66396824725281,63.17900080091498,63.54419230307632,168895200,1.4849674463378335
2020-04-09,64.81391906738281,65.31697539124775,64.0182312530311,64.98563931197687,161834800,1.298744138216648
2020-04-13,66.08606719970703,66.19490356550595,64.29152188952229,64.89131758100808,131022800,1.9033816759836668
2020-04-14,69.42362976074219,69.71385518039764,67.24696125554331,67.71857571729868,194994800,2.4668939248543325
2020-04-15,68.78997039794922,69.2494877739681,67.87093564591146,68.29901107744294,131154400,1.37855212805664
2020-04-16,69.33656311035156,69.70176205876241,68.28692612469368,69.5034416112321,157125200,1.4148359340687335
2020-04-17,68.395751953125,69.39944379426973,66.95915028721262,68.85285583806908,215250000,2.440293507057106
2020-04-20,66.97607421875,68.12487124671051,66.95672930580358,67.22276798842614,130015200,1.168141940906935
2020-04-21,64.90581512451172,67.05346190215134,64.19476970811112,66.81886518475746,180991600,2.8586921940402164
2020-04-22,66.77532958984375,67.2106601783122,65.83210839433792,66.17311317288764,116862400,1.3785517839742738
2020-04-23,66.51655578613281,68.14180153410112,66.47785858014103,66.71971058203668,124814400,1.6639429539600883
2020-04-24,68.43687438964844,68.44655053818545,66.99301736634283,67.04139072828913,126161200,1.453533171842622
2020-04-27,68.4852294921875,68.81656552903699,67.7064658092128,68.1538860746012,117087600,1.1100997198241913
2020-04-28,67.3751220703125,69.12854894429597,67.2832245167364,68.94715995733218,112004800,1.845324427559575
2020-04-29,69.58808898925781,70.05728252965069,68.65937805652075,68.86253288111276,137280800,1.397904473129941
2020-04-30,71.05612182617188,71.2326764610738,69.7380327214539,70.12741093803704,183064000,1.4946437396198888
2020-05-01,69.91213989257812,72.31372781070087,69.13337637477194,69.23011567161579,240616800,3.1803514359289267
2020-05-04,70.90135192871094,71.02953322733046,69.24708469755467,69.93636455572125,133568000,1.7824485297757917
2020-05-05,71.96548461914062,72.79745613687825,71.21574190038736,71.36085458478117,147751200,1.581714236490896
2020-05-06,72.70796966552734,73.33919985774601,72.28230777359485,72.66685157702763,142333600,1.0568920841511584
2020-05-07,73.46012115478516,73.80597511019377,73.03204578911914,73.33436077692376,115215200,0.7739293210746325
2020-05-08,75.20861053466797,75.26196230929314,73.79237217273885,74.119757726088,133838400,1.469590136554288
2020-05-11,76.39204406738281,76.88675244657776,74.50776212066847,74.71632174778293,145946400,2.3789903259092853
2020-05-12,75.51901245117188,77.52696763422976,75.39775910098548,77.07590132316346,162301200,2.129208533244281
2020-05-13,74.60719299316406,76.62000326531418,73.53046253450013,75.69847326337334,200622400,3.0895407308140506
2020-05-14,75.06552124023438,75.12614791139806,73.12304032792042,73.84571291244961,158929200,2.003107583477643
2020-05-15,74.62171936035156,74.66779621600826,72.80291948142614,72.83687396484294,166348400,1.8648767345821113
2020-05-18,76.37992095947266,76.75338341225793,75.25469353128105,75.94583922224601,135178400,1.4986898809768832
2020-05-19,75.93854522705078,77.24322494712233,75.90701817457786,76.39687900327164,101729600,1.3362067725444717
2020-05-20,77.4154052734375,77.48572687771853,76.75820688327083,76.7970088377273,111504800,0.7275199944477038
2020-05-21,76.83824920654297,77.81797834459402,76.60058997680626,77.27718574052247,102688800,1.2173883677877626
2020-05-22,77.33296966552734,77.41542106029263,76.4744938248148,76.57634250040586,81803200,0.9409272354778295
2020-05-26,76.80915069580078,78.6303710026143,76.75337148985957,78.45091841064635,125522000,1.8769995127547219
2020-05-27,77.14378356933594,77.28928903323622,75.92640290282476,76.66605259401979,112945200,1.3628861304114537
2020-05-28,77.17774963378906,78.43635987423401,76.54238332681012,76.81883708906608,133560800,1.8939765474238897
2020-05-29,77.10256958007812,77.88101390169892,76.74608448687897,77.42025271883264,153532400,1.1349294148199505
2020-06-01,78.0507583618164,78.1720116737345,76.92552407487342,77.05647972394512,80791200,1.24648759886108
2020-06-02,78.412109375,78.43636152325215,77.34265402331467,77.78401795906733,87642800,1.09370749993748
2020-06-03,78.84378051757812,79.10569190926654,78.15990981793529,78.73222950297175,104491200,0.9457820913312531
2020-06-04,78.16475677490234,78.96502587807994,77.79129440641832,78.66674739088378,87560400,1.1737314716616254
2020-06-05,80.39097595214844,80.45160263084539,78.38544808511186,78.41454770677157,137250400,2.066154545733525
2020-06-08,80.86628723144531,80.90024172394006,79.3772998475136,80.08784274734353,95654400,1.522941876426458
2020-06-09,83.41989135742188,83.81275109320447,80.51466534056526,80.54619240096828,147712400,3.29808575263921
2020-06-10,85.56607818603516,86.03411442316352,83.92915767319556,84.36809428532175,166651600,2.104956749967954
2020-06-11,81.4580078125,85.134410668066,81.35615913194549,84.71002389741363,201662400,3.778251536120507
2020-06-12,82.16128540039062,84.34384618919259,81.05060772196103,83.59692864222997,200146000,3.2932384672315607
2020-06-15,83.17737579345703,83.82971944873768,80.65288000271148,80.81536275804567,138808800,3.176839446026193
2020-06-16,85.38175964355469,85.65337337676685,83.596913801037,85.23140666668927,165428800,2.0564595757298463
2020-06-17,85.26293182373047,86.18688178098341,85.1416784708026,86.12625510451949,114406400,1.0452033101808098
2020-06-18,85.29688262939453,85.71399444147255,84.6881884557675,85.21927871070163,96820400,1.0258059857050483
2020-06-19,84.8094253540039,86.46816994057362,83.70116819491169,86.00256132015875,264476000,2.767001745661929
2020-06-22,87.02835845947266,87.1714364918586,85.1562068650672,85.20228371964926,135445200,2.0152296267913954
2020-06-23,88.8859634399414,90.30462884351628,87.85288272746979,88.27242190241752,212155600,2.4517461160464933
2020-06-24,87.31695556640625,89.43404157028371,86.94349320290961,88.51493917080266,192623200,2.490548367374103
2020-06-25,88.47615051269531,88.51495247583935,86.71312932901027,87.47217654394532,137522400,1.8018231468290793
2020-06-26,85.75764465332031,88.59254854021978,85.60971171941675,88.37186655732566,205256800,2.98283682080303
2020-06-29,87.73406982421875,87.82865098546023,85.18774958467372,85.66548805897895,130646000,2.640901400786504
2020-06-30,88.4664535522461,88.75261712274803,87.30242419000004,87.32182147239291,140223200,1.4501929327479957
2020-07-01,88.29910278320312,89.087249484998,88.25060588813794,88.5440368956825,110737200,0.836643596860057
2020-07-02,88.29910278320312,89.84144910031887,88.18513174947753,89.20608278944812,114041600,1.6563173508413342
2020-07-06,90.66111755371094,91.12915363770222,89.69593836953126,89.72746541987443,118655600,1.4332152681709545
2020-07-07,90.37982940673828,91.81789246963082,90.26827838855648,91.03944797633464,112424400,1.5496140810743384
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000,1.2464878924098173
2020-07-09,92.88249206542967,93.43055216626936,91.83486136183558,93.37720039708492,125642800,1.5956908044337865
2020-07-10,93.04496002197266,93.10316665691909,91.86638112451728,92.4774952860812,90257200,1.2367855324018109
2020-07-13,92.61572265625,96.95901797723327,92.40231560385234,94.34964385590663,191649200,4.556702373380929
2020-07-14,94.14836120605467,94.33993613472713,91.0636762626478,91.99732096254738,170989200,3.276259872079322
2020-07-15,94.7958755493164,96.27274058885732,93.5978917581658,96.02295896280788,153198000,2.6748488306915164
2020-07-16,93.6294174194336,94.48546583387537,93.0304255327924,93.66821938221526,110577600,1.4550403010829598
2020-07-17,93.44024658203124,94.23566818195911,92.9673556043315,94.0804677579499,92186800,1.2683125776276114
2020-07-20,95.40941619873048,95.54764680403544,93.18320630571225,93.527569101271,90318000,2.364440498323191
2020-07-21,94.09259796142578,96.27515822341762,93.84281636080428,96.19998173978416,103433200,2.4323418626133417
2020-07-22,94.35692596435548,95.0383691628231,93.70700981931506,93.79430867429808,89001600,1.3313593435080406
2020-07-23,90.06214141845703,94.1677781639269,89.25216991066098,94.09017424204148,197004400,4.9156082532659156
2020-07-24,89.83903503417969,90.18339782375423,86.47304066581674,88.26032136137546,185438800,3.7103571579374943
2020-07-27,91.96822357177734,92.06037728689392,90.67809376229332,90.90119574558146,121214000,1.3822835246006093
2020-07-28,90.4574203491211,91.71603062810593,90.45256547899412,91.53899808495449,103625600,1.2634651491118092
2020-07-29,92.19133758544922,92.3756450249379,90.9036277454174,90.9400022661806,90329200,1.4720172795205002
2020-07-30,93.30687713623048,93.41115323756708,90.95698669984957,91.364396166037,158130000,2.454166537717512
2020-07-31,103.07505798339844,103.22541096516196,97.80295687640108,99.80121727475652,374336800,5.4224540887608725
2020-08-03,105.67227935791016,108.2913483817096,104.6586032735747,104.95688173530397,308151200,3.6327451081348983
2020-08-04,106.37799072265624,107.469270880992,105.13877762781756,105.8614502635959,173071600,2.3304932531744385
2020-08-05,106.7635726928711,107.08368330710016,105.63349060376568,106.0991067154368,121776800,1.45019270333448
2020-08-06,110.4884796142578,110.98319537944148,106.50652354357302,107.09581307815968,202428800,4.4766718358684585
2020-08-07,107.97643280029295,110.46660808616394,107.17957700537669,110.009872310896,198045600,3.2870310807872585
2020-08-10,109.54583740234376,110.56377296029083,106.8953185016276,109.42193363794506,212403600,3.668454458663234
2020-08-11,106.2879638671875,109.30775498122829,106.02801209618364,108.80972291616033,187902400,3.279742885044641
2020-08-12,109.8203582763672,110.07787820702896,107.18441558309904,107.37876772976708,165598000,2.8934626239299206
2020-08-13,111.763916015625,112.76727552847856,110.71196475619826,111.20028437723826,210082000,2.0553107722803077
2020-08-14,111.6643295288086,111.75421760454508,109.85439412589318,111.58901749702606,165565200,1.8998234786518964
2020-08-17,111.372802734375,112.81103430343862,110.7460105520112,112.78673842355067,119561600,2.065023751427418
2020-08-18,112.30083465576172,112.72598654466942,110.78972307405309,111.12498689269856,105633600,1.936263470616339
2020-08-19,112.44174194335938,113.85567747183468,112.34699766084464,112.70898176363043,145538000,1.5086798109900457
2020-08-20,114.93678283691406,115.05096678859472,112.46603963312674,112.48304748879556,126907200,2.5849271554679802
2020-08-21,120.85974884033205,121.34320488803218,115.88425449002158,115.89639872088485,338054800,5.4589503980106
2020-08-24,122.30524444580078,125.15012282147948,120.4394370937976,125.06508356054808,345937600,4.710685727681891
2020-08-25,121.30191802978516,121.64690172019864,119.57944621797552,121.1780216499416,211495600,2.067455502223126
2020-08-26,122.95147705078124,123.40821276750574,121.55211781895466,122.61864509514209,163022400,1.856094948551089
2020-08-27,121.48168182373048,123.88682518833696,120.33741060365348,123.55399319873167,155552400,3.5494145846834755
2020-08-28,121.28490447998048,122.87375249170243,121.0613927954914,122.45588862300936,187630000,1.8123596962110327
2020-08-31,125.3979263305664,127.3026131741866,122.4437348087596,123.97914215160894,225702700,4.858878365427003
2020-09-01,130.39288330078125,130.99539444262734,126.84590719277946,129.01296330050218,151948100,4.14948724984788
2020-09-02,127.69131469726562,134.0856002645823,123.41550776119644,133.70660835355852,200119000,10.67009250338586
2020-09-03,117.46825408935548,125.20358843955071,117.09898196053354,123.3280682941128,257599600,8.104606479017178
2020-09-04,117.54598999023438,120.20865338231155,107.76020880398583,116.68111019411374,332607200,12.44844457832572
2020-09-08,109.63572692871094,115.63158082191184,109.49967893283078,110.73383072804651,231366600,6.131901889081064
2020-09-09,114.00875854492188,115.77739054542296,112.00690238338282,113.950454358178,176940500,3.770488162040138
2020-09-10,110.28681182861328,117.09896092605752,109.32475605129852,116.962912933874,182274400,7.774204874758993
2020-09-11,108.83887481689452,111.97771348674672,106.89532348087856,111.33633798711266,180860300,5.082390005868163
2020-09-14,112.1040496826172,112.65796155648654,109.6163061668615,111.48211380367826,140150100,3.041655389625035
2020-09-15,112.27898406982422,115.4761275479022,110.40345635818764,114.99023961653585,184642000,5.072671189714555
2020-09-16,108.96524047851562,112.7260162768132,108.87778419705089,111.97775201716324,154679000,3.8482320797623117
2020-09-17,107.22574615478516,109.03324986978043,105.64175415253082,106.62324985916108,178011000,3.3914957172496116
2020-09-18,103.8245086669922,107.7504832499777,103.09567691699868,107.28403508185544,287104900,4.654806332979021
2020-09-21,106.97307586669922,107.07997179185172,100.19007789948417,101.58943734580028,195713800,6.889893892367553
2020-09-22,108.65423583984376,109.67460326412942,106.07903623256472,109.49968334608216,183055400,3.5955670315646984
2020-09-23,104.09661865234376,108.9457774591232,103.75649121629566,108.46960942834048,150718700,5.189286242827549
2020-09-24,105.16556549072266,107.13826893890364,102.03644660847966,102.2016466950428,167743300,5.101822330423971
2020-09-25,109.1109848022461,109.26647248780472,104.6310978054254,105.36964948370712,149981400,4.635374682379322
2020-09-28,111.71534729003906,112.06518717809004,109.5968757075354,111.76393904662548,137672400,2.4683114705546387
2020-09-29,110.86988830566406,112.05545586998878,110.36456819358912,111.31691166111466,99382200,1.6908876763996545
2020-09-30,112.54135131835938,113.95043065542164,110.41316739020328,110.57836749432272,142675200,3.537263265218357
2020-10-01,113.49369049072266,114.3974422328623,112.56078666239472,114.31969839365316,116120400,1.8366555704675847
2020-10-02,109.83010864257812,112.11378793231448,109.05269237323236,109.70378044500065,144712000,3.061095559082119
2020-10-05,113.2118911743164,113.35765904061498,110.3451552647116,110.69499517820353,106243800,3.012503775903383
2020-10-06,109.96615600585938,112.84261156052912,109.08183644563536,112.43446007900816,161498200,3.760775114893761
2020-10-07,111.83196258544922,112.28869840481384,110.90877111263153,111.3849466001731,96849000,1.379927292182316
2020-10-08,111.72505950927734,113.11469913263744,111.35577997813652,112.96893128687452,83477200,1.7589191545009157
2020-10-09,113.6686019897461,113.69775407377182,111.67645888864146,112.02629872507018,100506900,2.0212951851303558
2020-10-12,120.8888931274414,121.64687695311152,115.91339909808642,116.67138292375654,240226800,5.7334778550251
2020-10-13,117.68203735351562,121.85095605169045,116.2729655353852,121.73434029707664,262330500,5.577990516305249
2020-10-14,117.7695083618164,119.5575722262898,116.2438206939987,117.58486859235376,150712000,3.313751532291107
2020-10-15,117.30304718017578,117.7792152107274,114.81530369020432,115.36921555833268,112559200,2.9639115205230837
2020-10-16,115.66073608398438,118.11933473782236,115.45666408455465,117.8569511570842,115393800,2.6626706532677105
2020-10-19,112.70658111572266,117.02126141361272,112.3956130995318,116.5742453537173,120639300,4.6256483140809195
2020-10-20,114.19337463378906,115.62188622477068,112.36643141199016,112.92034331318092,124423700,3.2554548127805134
2020-10-21,113.57142639160156,115.35949008406752,113.16327497131252,113.37706680716391,89946000,2.1962151127549987
2020-10-22,112.48304748535156,114.70841493004065,111.35578401227828,114.13506335968486,101988000,3.3526309177623688
2020-10-23,111.7930908203125,113.26047437917072,111.05453912383231,113.10498668978074,82572600,2.205935255338403
2020-10-26,111.80278778076172,113.26045120729546,109.69402905569096,110.79214024867784,111850700,3.566422151604499
2020-10-27,113.30905151367188,113.96985932342136,111.3071958315164,112.23037983284463,92276800,2.662663491904965
2020-10-28,108.0614776611328,112.1720930011184,107.96430155345348,111.80282082631224,143937800,4.207791447664917
2020-10-29,112.065185546875,113.62974518620118,109.03324236591982,109.19844988747217,146129200,4.5965028202813585
2020-10-30,105.7874984741211,108.8291536074435,104.67967481973224,107.92540195106734,190272600,4.14947878771126
2020-11-02,105.70003509521484,107.55613016138878,104.290963356249,106.03044267436084,122866900,3.265166805139785
2020-11-03,107.3228988647461,108.34325878897307,105.66116349038266,106.5649150884462,107624400,2.6820952985904114
2020-11-04,111.70563507080078,112.32757104438583,109.1790192513538,110.9184989760582,138235500,3.1485517930320412
2020-11-05,115.67047882080078,116.2438304304953,113.57144682955948,114.62095911814944,126387100,2.6723836009358166
2020-11-06,115.53905487060548,116.03551019200556,113.04701195376391,115.1788748490344,114457900,2.9884982382416467
2020-11-09,113.23197174072266,118.75144452373826,112.96914288637264,117.30100266982896,154515300,5.78230163736562
2020-11-10,112.89125061035156,114.46823839026816,111.10009473548428,112.48240247680658,138023400,3.3681436547838786
2020-11-11,116.3178253173828,116.45410805937628,113.34879995040824,114.0788892511671,112295000,3.105308108968046
2020-11-12,116.04524230957033,117.33019898779234,115.42223346115064,116.44436129860394,103162300,1.9079655266417035
2020-11-13,116.09392547607422,116.49303706432585,114.74082734876326,116.26914719031564,81581900,1.7522097155625858
2020-11-16,117.1063003540039,117.7779773086868,115.01337667932356,115.7629315909366,91183000,2.764600629363244
2020-11-17,116.220458984375,117.4664766273085,115.80187423618474,116.37621490316717,74271000,1.6646023911237506
2020-11-18,114.89657592773438,116.63905646851768,114.86737354648494,115.46118005472933,76322100,1.7716829220327384
2020-11-19,115.49037170410156,115.89921985730518,113.7089523449058,114.4682438942414,74113000,2.1902675123993873
2020-11-20,114.22488403320312,115.6169210548832,114.17621587656544,115.49037493540368,73604300,1.4407051783177707
2020-11-23,110.82756805419922,114.49748821819254,110.73022428744906,114.0691667322678,127959300,3.767263930743482
2020-11-24,112.11248779296876,112.77443558427984,109.6009793412134,110.88594337156805,113874200,3.1734562430664397
2020-11-25,112.94964599609376,113.6505326965225,112.1124765957872,112.48239314704134,76499200,1.5380561007353037
2020-11-27,113.49478912353516,114.37089759423498,113.1346165605287,113.47532334723114,46691300,1.2362810337062768
2020-11-30,115.88949584960938,117.75852242774822,113.7089574149293,113.86471334319992,169410200,4.049565012818917
2020-12-01,119.46208190917967,120.19217122258144,116.82402674797702,117.797479165846,127728200,3.3681444746044207
2020-12-02,119.8125228881836,120.0948249747314,117.68065976068436,118.78065829638932,89004200,2.4141652140470313
2020-12-03,119.67623901367188,120.49393545508784,118.9656155022822,120.24083575457,78967600,1.5283199528056315
2020-12-04,119.00453186035156,119.5983382985472,118.2939084840868,119.34523864615622,78260400,1.3044298144604056
2020-12-07,120.46471405029295,121.2629445857138,119.0045356981682,119.06294045566084,86712000,2.258408887545599
2020-12-08,121.0780029296875,121.66208029231422,119.82224848300352,121.06827375333532,82225500,1.8398318093106951
2020-12-09,118.5470199584961,122.6063142688594,117.78772835245422,121.22401378468822,115089200,4.818585916405183
2020-12-10,119.96826171875,120.5815414329292,116.9602976178108,117.3010044441038,81312200,3.6212438151184045
2020-12-11,119.1603012084961,119.50100803270227,117.349679312027,119.17976698694284,86939800,2.1513287206752665
2020-12-14,118.5470199584961,120.07533977310264,118.31339348591052,119.3452505477775,79184500,1.7619462871921172
2020-12-15,124.4850845336914,124.5045577398364,120.8346382009764,121.0390623043862,157243700,3.6699195388600003
2020-12-16,124.4169464111328,124.96207736777792,123.20013093515551,124.0275714003019,98208600,1.761946432622409
2020-12-17,125.2833023071289,126.1399450451197,124.64082025363582,125.47798978748064,94359800,1.4991247914838794
2020-12-18,123.29747772216795,125.67270382324948,122.77181256405063,125.53642108894336,192541500,2.9008912591988434
2020-12-21,124.82579040527344,124.90366837554562,120.1726893708652,121.70100925990955,121251600,4.730979004680421
2020-12-22,128.37889099121094,130.84172406271304,126.20808171972652,128.11605471749206,168904800,4.633642342986519
2020-12-23,127.48333740234376,128.91429881615036,127.30810824014566,128.65147735341128,88223700,1.6061905760047068
2020-12-24,128.46652221679688,129.91697172820207,127.61962333055864,127.83378405985889,54930100,2.2973483976434323
2020-12-28,133.0612030029297,133.6939410837403,129.96561683148184,130.43288465030292,124486200,3.72832425225846
2020-12-29,131.28948974609375,135.1054204796811,130.77356128298763,134.38507537843176,121047300,4.331859196693472
2020-12-30,130.17002868652344,132.37976932791838,129.85851685438772,131.98065036313264,96452100,2.521252473530666
2020-12-31,129.1674041748047,131.1629846094566,128.22315413773092,130.5205024464302,99116600,2.939830471725685
2021-01-04,125.97445678710938,130.06295318684514,123.39480688941488,129.97534605093776,143301900,6.668146297430255
2021-01-05,127.531982421875,128.242613306386,125.0204736671036,125.46826826756664,97664900,3.2221396392824033
2021-01-06,123.23905181884766,127.570918733124,123.02489113823766,124.32932099883892,155088000,4.54602759488634
2021-01-07,127.44434356689452,128.13550107409313,124.46558260122424,124.9523086375416,109578200,3.6699184728688863
2021-01-08,128.54437255859375,129.1089766459298,126.77268233415624,128.9142743130051,105158200,2.336294311773557
2021-01-11,125.55589294433594,126.71430373737336,125.08863992699251,125.76032449463308,100384500,1.6256638103808427
2021-01-12,125.38064575195312,126.24701761180567,123.49214611607862,125.08860712256087,91951100,2.754871495727059
2021-01-13,127.41517639160156,127.96030732627808,125.0788967133582,125.3417181509104,88636800,2.881410612919879
2021-01-14,125.48773956298828,127.52225130518217,125.34171280576037,127.32756381591491,90221800,2.1805384994218002
2021-01-15,123.76472473144533,126.76295959555424,123.6284420036996,125.3611859080536,111598500,3.1345175918546317
2021-01-19,124.43640899658205,125.2930517717372,123.5700370457831,124.3877334109567,90757300,1.7230147259541013
2021-01-20,128.52493286132812,128.97272754861257,125.13732230785592,125.24440267739962,104319500,3.835405240756643
2021-01-21,133.23641967773438,135.96208925479198,130.0434971272025,130.2479286583061,120150900,5.918592127589477
2021-01-22,135.3780059814453,136.13729751698824,131.435521560002,132.66206599733243,114459400,4.701775956986239
2021-01-25,139.12583923339844,141.2382295234723,132.91520709649336,139.27186603082004,157611700,8.323022426978952
2021-01-26,139.3594207763672,140.46915569228537,137.6169330170498,139.787742121757,98390600,2.8522226752355664
2021-01-27,138.28863525390625,140.46917381461645,136.6824448551771,139.6222601892596,140843800,3.7867289594393583
2021-01-28,133.4505615234375,138.22048632254183,133.07091575107856,135.81605814636788,142621100,5.149570571463272
