Date,Close,High,Low,Open,Volume,Price_Range,MA_7,MA_21,MA_50,Daily_Return,Volatility,RSI
2020-04-06,63.4788932800293,63.63367471849766,60.31305155829202,60.68066393279939,201820400,3.320623160205642,60.344151633126394,60.93139030819847,68.95308090209961,8.723733467281637,6.5767393047867575,53.827140206885204
2020-04-07,62.743648529052734,65.71117662776216,62.63965396373274,65.49350397194831,202887200,3.071522664029416,60.74804088047573,60.853766486758275,68.71708854675293,-1.1582507397114195,6.344610624492007,55.21239695609486
2020-04-08,64.34956359863281,64.66396824725281,63.17900080091498,63.54419230307632,168895200,1.4849674463378335,61.13707569667271,60.63183902558826,68.47103889465332,2.5594862702899457,6.161917732417692,58.371998428545
2020-04-09,64.81391906738281,65.31697539124775,64.0182312530311,64.98563931197687,161834800,1.298744138216648,61.61041423252651,60.546153658912296,68.20218620300292,0.721614013804861,6.116672851125818,67.06595004148483
2020-04-13,66.08606719970703,66.19490356550595,64.29152188952229,64.89131758100808,131022800,1.9033816759836668,62.72777121407645,60.83430335635231,67.96104469299317,1.962769958412247,5.68672595371342,71.45366945903766
2020-04-14,69.42362976074219,69.71385518039764,67.24696125554331,67.71857571729868,194994800,2.4668939248543325,64.1830313546317,60.93887583414713,67.8559496307373,5.050327099885221,5.171762484216086,69.09041272670194
2020-04-15,68.78997039794922,69.2494877739681,67.87093564591146,68.29901107744294,131154400,1.37855212805664,65.6693845476423,61.42511349632626,67.74228324890137,-0.9127430602185127,4.223298565327769,68.272735218608
2020-04-16,69.33656311035156,69.70176205876241,68.28692612469368,69.5034416112321,157125200,1.4148359340687335,66.50619452340263,61.81472560337612,67.59037605285644,0.7945819851939318,4.1445088353399,64.7427247175797
2020-04-17,68.395751953125,69.39944379426973,66.95915028721262,68.85285583806908,215250000,2.440293507057106,67.31363786969867,62.23082660493397,67.40710609436036,-1.3568759612864412,4.110030370770582,69.69657175152176
2020-04-20,66.97607421875,68.12487124671051,66.95672930580358,67.22276798842614,130015200,1.168141940906935,67.68885367257255,62.60109038580032,67.17729820251465,-2.0756811553851673,4.143690432747081,62.596747710426925
2020-04-21,64.90581512451172,67.05346190215134,64.19476970811112,66.81886518475746,180991600,2.8586921940402164,67.70198168073382,63.05174055553618,66.92741691589356,-3.0910427617429903,3.9229254773948496,57.345535324596845
2020-04-22,66.77532958984375,67.2106601783122,65.83210839433792,66.17311317288764,116862400,1.3785517839742738,67.80044773646763,63.64750253586542,66.70757286071778,2.8803497217401164,3.8866652373766235,69.50874115631774
2020-04-23,66.51655578613281,68.14180153410112,66.47785858014103,66.71971058203668,124814400,1.6639429539600883,67.38515145438058,63.97169948759533,66.49193748474121,-0.3875290549674726,3.3060768063362334,67.25122282741347
2020-04-24,68.43687438964844,68.44655053818545,66.99301736634283,67.04139072828913,126161200,1.453533171842622,67.33470916748047,64.40300260271344,66.27799491882324,2.8869784083378036,3.332975897749395,72.6706804779955
2020-04-27,68.4852294921875,68.81656552903699,67.7064658092128,68.1538860746012,117087600,1.110099719824191,67.21309007917132,64.68781207856678,66.07629005432129,0.07065650348634378,3.168507472798181,64.61858681532306
2020-04-28,67.3751220703125,69.12854894429597,67.2832245167364,68.94715995733218,112004800,1.845324427559575,67.0672858101981,65.04298818679084,65.8519962310791,-1.6209442971957033,3.029339417932029,63.23425569908409
2020-04-29,69.58808898925781,70.05728252965069,68.65937805652075,68.86253288111276,137280800,1.397904473129941,67.44043077741351,65.42212004888626,65.70074211120605,3.2845460623223355,3.0467484948406907,64.4669862524188
2020-04-30,71.05612182617188,71.2326764610738,69.7380327214539,70.12741093803704,183064000,1.4946437396198888,68.31904602050781,65.87714731125604,65.5565013885498,2.109603609233579,3.0571334015711407,66.33333679359713
2020-05-01,69.91213989257812,72.31372781070087,69.13337637477194,69.23011567161579,240616800,3.1803514359289267,68.7671617780413,66.43179357619513,65.4054404449463,-1.6099695623585153,2.791351215518878,60.078896161188055
2020-05-04,70.90135192871094,71.02953322733046,69.24708469755467,69.93636455572125,133568000,1.7824485297757915,69.39356122698102,66.98724801199776,65.30923210144043,1.414936000604139,2.7884406223345186,54.44233641464497
2020-05-05,71.96548461914062,72.79745613687825,71.21574190038736,71.36085458478117,147751200,1.581714236490896,69.89764840262276,67.63391403924851,65.30623329162597,1.5008637515115941,2.738806164928571,59.30540719274814
2020-05-06,72.70796966552734,73.33919985774601,72.28230777359485,72.66685157702763,142333600,1.0568920841511584,70.50089699881417,68.07339386712937,65.36693824768066,1.031723819155994,2.098763769627132,59.76730708277136
2020-05-07,73.46012115478516,73.80597511019377,73.03204578911914,73.33436077692376,115215200,0.7739293210746325,71.37018258231026,68.58370208740234,65.42058082580566,1.0344828671710715,2.0574331921235225,64.83414864161223
2020-05-08,75.20861053466797,75.26196230929314,73.79237217273885,74.119757726088,133838400,1.469590136554288,72.17311423165458,69.10079956054688,65.6017259979248,2.380188532766825,2.050010685053137,73.65837123814894
2020-05-11,76.39204406738281,76.88675244657776,74.50776212066847,74.71632174778293,145946400,2.3789903259092853,72.93538883754185,69.65213884626117,65.80731391906738,1.573534631608875,2.0575209645739516,84.7815530055377
2020-05-12,75.51901245117188,77.52696763422976,75.39775910098548,77.07590132316346,162301200,2.129208533244281,73.73637063162667,70.10132671537853,65.87233818054199,-1.1428305484807666,2.0816681944805344,78.17730143525613
2020-05-13,74.60719299316406,76.62000326531418,73.53046253450013,75.69847326337334,200622400,3.0895407308140506,74.26577649797711,70.34816305977958,65.96502983093262,-1.2074038423070865,1.8572509972682196,75.01972405201866
2020-05-14,75.06552124023438,75.12614791139806,73.12304032792042,73.84571291244961,158929200,2.003107583477643,74.70863887241909,70.64699881417411,66.0019751739502,0.6143217948332502,1.8346901682418586,72.53641029791234
2020-05-15,74.62171936035156,74.66779621600826,72.80291948142614,72.83687396484294,166348400,1.8648767345821116,74.9820316859654,70.89867292131696,66.07754386901856,-0.5912193408509125,1.8459072447671425,70.31684622869227
2020-05-18,76.37992095947266,76.75338341225793,75.25469353128105,75.94583922224601,135178400,1.4986898809768832,75.3991459437779,71.27887144542876,66.2070922088623,2.3561526244533004,1.8503903098570271,78.58653851277349
2020-05-19,75.93854522705078,77.24322494712233,75.90701817457786,76.39687900327164,101729600,1.3362067725444715,75.50342232840401,71.70565577915737,66.43838813781738,-0.5778687996496723,1.7715765253829514,72.71512132768106
2020-05-20,77.4154052734375,77.48572687771853,76.75820688327083,76.7970088377273,111504800,0.7275199944477038,75.64961678641183,72.30135054815383,66.60649543762207,1.9448095061223691,1.57477492916448,72.73234046638274
2020-05-21,76.83824920654297,77.81797834459402,76.60058997680626,77.27718574052247,102688800,1.2173883677877626,75.83807918003627,72.78053719656808,66.81099418640137,-0.745531286513279,1.539944983414757,75.80425559492657
2020-05-22,77.33296966552734,77.41542106029263,76.4744938248148,76.57634250040586,81803200,0.9409272354778296,76.22747584751674,73.29560452415829,67.15695510864258,0.6438466051647662,1.5204566035851093,74.8786325391696
2020-05-26,76.80915069580078,78.6303710026143,76.75337148985957,78.45091841064635,125522000,1.8769995127547217,76.47656576974052,73.6942843482608,67.34858596801757,-0.6773553013574074,1.4657075201914782,69.55350295519014
2020-05-27,77.14378356933594,77.28928903323622,75.92640290282476,76.66605259401979,112945200,1.3628861304114537,76.83686065673828,74.10659644717262,67.71988204956055,0.43566797771330545,1.461757587921224,68.51678103285631
2020-05-28,77.17774963378906,78.43635987423401,76.54238332681012,76.81883708906608,133560800,1.8939765474238897,76.95083618164062,74.5733882359096,68.04034286499024,0.04402955478919335,1.3793171751311182,66.50865313794405
2020-05-29,77.10256958007812,77.88101390169892,76.74608448687897,77.42025271883264,153532400,1.1349294148199505,77.11712537493024,74.93122064499627,68.38924163818359,-0.09741156494931236,1.2485410786306042,59.8784400146757
2020-06-01,78.0507583618164,78.1720116737345,76.92552407487342,77.05647972394512,80791200,1.24648759886108,77.20789010184151,75.26429857526507,68.76624610900879,1.2297758517029633,1.2057466827960053,58.869103711046655
2020-06-02,78.412109375,78.43636152325215,77.34265402331467,77.78401795906733,87642800,1.09370749993748,77.43272726876395,75.66905902680897,69.22564506530762,0.4629692533011598,1.109231570191575,66.3647788102517
2020-06-03,78.84378051757812,79.10569190926654,78.15990981793529,78.73222950297175,104491200,0.9457820913312532,77.6485573904855,76.04726991199311,69.71723411560059,0.550515916506833,1.0915720942116396,75.34070663999182
2020-06-04,78.16475677490234,78.96502587807994,77.79129440641832,78.66674739088378,87560400,1.1737314716616254,77.84221540178571,76.34247334798177,70.08636085510254,-0.8612267679432128,1.106239968562896,68.06092170397949
2020-06-05,80.39097595214844,80.45160263084539,78.38544808511186,78.41454770677157,137250400,2.066154545733525,78.30610002790179,76.70833079020183,70.50659019470214,2.8481111809214976,1.222951354575516,77.83754572174087
2020-06-08,80.86628723144531,80.90024172394006,79.3772998475136,80.08784274734353,95654400,1.522941876426458,78.83303397042411,77.06100536528088,70.8738313293457,0.59124954469989,1.2168314841672325,74.7060874826165
2020-06-09,83.41989135742188,83.81275109320447,80.51466534056526,80.54619240096828,147712400,3.29808575263921,79.73550851004464,77.45201873779297,71.34390068054199,3.157810520802018,1.2877766288353965,83.42362461731015
2020-06-10,85.56607818603516,86.03411442316352,83.92915767319556,84.36809428532175,166651600,2.104956749967954,80.80912562779018,77.88887750534784,71.82269584655762,2.5727518864987475,1.3464529077199927,84.35904181586969
2020-06-11,81.4580078125,85.134410668066,81.35615913194549,84.71002389741363,201662400,3.778251536120507,81.24425397600446,78.17168680826823,72.22184501647949,-4.801050206605839,1.7519976058695987,65.0070658399477
2020-06-12,82.16128540039062,84.34384618919259,81.05060772196103,83.59692864222997,200146000,3.2932384672315607,81.71818324497768,78.53140549432663,72.69977935791016,0.8633621258077318,1.716343131722097,65.4748729575521
2020-06-15,83.17737579345703,83.82971944873768,80.65288000271148,80.81536275804567,138808800,3.176839446026193,82.43427167619977,78.91768428257534,73.17859069824219,1.2367021622346375,1.724234295190406,69.78597760786455
2020-06-16,85.38175964355469,85.65337337676685,83.596913801037,85.23140666668927,165428800,2.0564595757298463,83.1472407749721,79.43006715320405,73.71851593017578,2.6502204825161746,1.7658632350999988,72.9310087054618
2020-06-17,85.26293182373047,86.18688178098341,85.1416784708026,86.12625510451949,114406400,1.0452033101808098,83.77533285958427,79.85306767054966,74.1541967010498,-0.13917237161694684,1.729493840245029,72.39987030264548
2020-06-18,85.29688262939453,85.71399444147255,84.6881884557675,85.21927871070163,96820400,1.0258059857050483,84.04347446986607,80.29870278494698,74.60526138305664,0.03981895172717742,1.7147276649355865,72.75419759222373
2020-06-19,84.8094253540039,86.46816994057362,83.70116819491169,86.00256132015875,264476000,2.767001745661929,83.93538120814732,80.65079897925968,75.01445861816406,-0.5714831074291049,1.701651735621029,69.2604819555823
2020-06-22,87.02835845947266,87.1714364918586,85.1562068650672,85.20228371964926,135445200,2.0152296267913954,84.73114558628627,81.13604227701823,75.45874740600586,2.6163755929328403,1.7413113003200673,72.20338543192392
2020-06-23,88.8859634399414,90.30462884351628,87.85288272746979,88.27242190241752,212155600,2.4517461160464933,85.69181387765067,81.68618483770462,75.91474533081055,2.134482384076919,1.7728853582889488,74.10632099809128
2020-06-24,87.31695556640625,89.43404157028371,86.94349320290961,88.51493917080266,192623200,2.490548367374103,86.28318241664341,82.18655649820964,76.27261184692382,-1.7651919524901194,1.8295256878861095,71.06963993588462
2020-06-25,88.47615051269531,88.51495247583935,86.71312932901027,87.47217654394532,137522400,1.8018231468290795,86.72523825509208,82.72619301932198,76.66633544921875,1.3275714192846122,1.835169437850774,69.57489159129716
2020-06-26,85.75764465332031,88.59254854021978,85.60971171941675,88.37186655732566,205256800,2.98283682080303,86.79591151646206,83.13475944882347,76.99475708007813,-3.072586051294046,2.0064335262935002,60.68210733691758
2020-06-29,87.73406982421875,87.82865098546023,85.18774958467372,85.66548805897895,130646000,2.640901400786504,87.14408111572266,83.64102136521112,77.3815234375,2.304663542111296,2.0375514185189916,59.6652803483048
2020-06-30,88.4664535522461,88.75261712274803,87.30242419000004,87.32182147239291,140223200,1.4501929327479957,87.66651371547154,84.13700685046967,77.81133102416992,0.8347768768674824,2.0336244540444506,56.93733156590062
2020-07-01,88.29910278320312,89.087249484998,88.25060588813794,88.5440368956825,110737200,0.836643596860057,87.84804861886161,84.60781606038411,78.27919677734376,-0.1891686196555109,2.041077771121708,70.164287005729
2020-07-02,88.29910278320312,89.84144910031887,88.18513174947753,89.20608278944812,114041600,1.6563173508413342,87.76421138218471,85.05806950160435,78.70967224121094,0.0,2.045102147452274,68.87384187465923
2020-07-06,90.66111755371094,91.12915363770222,89.69593836953126,89.72746541987443,118655600,1.4332152681709545,88.24194880894252,85.65313430059524,79.1925634765625,2.6750155959196498,2.067615977291668,71.25333508980313
2020-07-07,90.37982940673828,91.81789246963082,90.26827838855648,91.03944797633464,112424400,1.5496140810743384,88.51390293666294,86.12879398890904,79.6314225769043,-0.31026326893225376,2.0201079060769627,65.93472936059875
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000,1.2464878924098173,89.47492109026227,86.6820551554362,80.11141342163086,2.3289956792288624,2.055915503425076,70.43640127310152
2020-07-09,92.88249206542967,93.43055216626936,91.83486136183558,93.37720039708492,125642800,1.5956908044337863,90.21040998186383,87.13265518915085,80.62156082153321,0.43003872905860163,1.9748925555638774,71.03277671043182
2020-07-10,93.04496002197266,93.10316665691909,91.86638112451728,92.4774952860812,90257200,1.2367855324018109,90.86448233468192,87.4887924194336,81.0906982421875,0.1749177406098701,1.9195267452760123,73.25392222841687
2020-07-13,92.61572265625,96.95901797723327,92.40231560385234,94.34964385590663,191649200,4.556702373380929,91.48114231654576,88.02011217389789,81.52189025878906,-0.461322532269659,1.5220657549506424,67.55030020278726
2020-07-14,94.14836120605467,94.33993613472713,91.0636762626478,91.99732096254738,170989200,3.276259872079322,92.31675066266742,88.59092530750092,82.0066146850586,1.6548362479372747,1.5380003154325377,66.87403887507219
2020-07-15,94.7958755493164,96.27274058885732,93.5978917581658,96.02295896280788,153198000,2.6748488306915164,92.90743037632534,89.14418720063709,82.4845051574707,0.6877595477679854,1.5323965871993372,75.48759858703401
2020-07-16,93.6294174194336,94.48546583387537,93.0304255327924,93.66821938221526,110577600,1.4550403010829598,93.3716572352818,89.53693280901227,82.91778381347656,-1.2304946002381523,1.511162652314769,67.55325756406319
2020-07-17,93.44024658203124,94.23566818195911,92.9673556043315,94.0804677579499,92186800,1.2683125776276114,93.5081536429269,89.92632874988374,83.33242935180664,-0.20204209597388667,1.512451900116598,81.61665433784152
2020-07-20,95.40941619873048,95.54764680403544,93.18320630571225,93.527569101271,90318000,2.364440498323191,93.869142804827,90.40787796747117,83.77141525268554,2.1074105524438114,1.5513531876076954,81.60566953792055
2020-07-21,94.09259796142578,96.27515822341762,93.84281636080428,96.19998173978416,103433200,2.4323418626133417,94.01880536760602,90.84993380591983,84.1490950012207,-1.3801763911455822,1.590044303247442,72.1035461350041
2020-07-22,94.35692596435548,95.0383691628231,93.70700981931506,93.79430867429808,89001600,1.3313593435080406,94.26754869733539,91.19891321091424,84.50839263916015,0.2809232699027664,1.5151051018362944,73.61951218351325
2020-07-23,90.06214141845703,94.1677781639269,89.25216991066098,94.09017424204148,197004400,4.915608253265916,93.68380301339286,91.25492168608166,84.79925521850586,-4.551636779181278,1.8062100515349058,55.14949662687189
2020-07-24,89.83903503417969,90.18339782375423,86.47304066581674,88.26032136137546,185438800,3.7103571579374943,92.9756829398019,91.37502070835659,85.10389205932617,-0.24772493831867193,1.758495258462334,47.25600128755453
2020-07-27,91.96822357177734,92.06037728689392,90.67809376229332,90.90119574558146,121214000,1.382283524600609,92.73836953299386,91.5413099016462,85.44194610595703,2.3700037926582818,1.807414822332185,54.719625320771456
2020-07-28,90.4574203491211,91.71603062810593,90.45256547899412,91.53899808495449,103625600,1.2634651491118092,92.31225149972099,91.76510874430339,85.75866012573242,-1.642744813350816,1.7018073708409678,43.75561921188868
2020-07-29,92.19133758544922,92.3756450249379,90.9036277454174,90.9400022661806,90329200,1.4720172795205002,91.85252598353794,91.97735959007626,86.07488845825195,1.9168325048802615,1.6805753078340029,48.03309590630532
2020-07-30,93.30687713623048,93.41115323756708,90.95698669984957,91.364396166037,158130000,2.454166537717512,91.74028015136719,92.20785595121838,86.42225509643555,1.2100264298121388,1.6890795412553083,50.707017535188214
2020-07-31,103.07505798339844,103.22541096516196,97.80295687640108,99.80121727475652,374336800,5.4224540887608725,92.98572758265904,92.91147286551339,86.93544815063477,10.46887555019782,2.7884255027908256,68.77015059101092
2020-08-03,105.67227935791016,108.2913483817096,104.6586032735747,104.95688173530397,308151200,3.632745108134898,95.2157472882952,93.73876698811848,87.51212875366211,2.5197379708775225,2.807547586556203,69.91951553707517
2020-08-04,106.37799072265624,107.469270880992,105.13877762781756,105.8614502635959,173071600,2.3304932531744385,97.57845524379185,94.48718951997303,88.09302917480468,0.6678301717670365,2.7779356623671254,69.97991336239146
2020-08-05,106.7635726928711,107.08368330710016,105.63349060376568,106.0991067154368,121776800,1.45019270333448,99.69207654680524,95.26736777169364,88.6921176147461,0.36246404692876766,2.7683592610747274,73.28460147613049
2020-08-06,110.4884796142578,110.98319537944148,106.50652354357302,107.09581307815968,202428800,4.4766718358684585,102.55365644182477,96.12468719482422,89.35901153564453,3.488930566329218,2.8109722726483874,76.85669767853292
2020-08-07,107.97643280029295,110.46660808616394,107.17957700537669,110.009872310896,198045600,3.2870310807872585,104.80867004394531,96.84344627743675,89.97498519897461,-2.273582569635324,2.8936399082027453,69.46435171924166
2020-08-10,109.54583740234376,110.56377296029083,106.8953185016276,109.42193363794506,212403600,3.668454458663234,107.12852151053292,97.62920234316871,90.62385055541992,1.4534695778971374,2.8942058059186264,73.74884244901557
2020-08-11,106.2879638671875,109.30775498122829,106.02801209618364,108.80972291616033,187902400,3.279742885044641,107.58750806535993,98.28026144845145,91.18859466552735,-2.973982044786083,2.9997956676793582,66.79090896011193
2020-08-12,109.8203582763672,110.07787820702896,107.18441558309904,107.37876772976708,165598000,2.8934626239299206,108.18009076799665,99.02654702322823,91.81675964355469,3.3234190219257664,3.0480783094086425,78.41610609824849
2020-08-13,111.763916015625,112.76727552847856,110.71196475619826,111.20028437723826,210082000,2.055310772280308,108.94950866699219,99.83454895019531,92.47516235351563,1.7697608801883202,3.055597669944948,80.04533767598092
2020-08-14,111.6643295288086,111.75421760454508,109.85439412589318,111.58901749702606,165565200,1.8998234786518964,109.64961678641183,100.69335428873698,93.14515380859375,-0.08910432845112837,3.02712592140707,78.5809306354388
2020-08-17,111.372802734375,112.81103430343862,110.7460105520112,112.78673842355067,119561600,2.065023751427418,109.77594866071429,101.54728553408668,93.76479034423828,-0.2610742353119866,3.028212765804078,81.46357889672416
2020-08-18,112.30083465576172,112.72598654466942,110.78972307405309,111.12498689269856,105633600,1.936263470616339,110.39372035435268,102.35163879394531,94.39348129272462,0.8332662001871993,3.015166695602764,81.00297115649265
2020-08-19,112.44174194335938,113.85567747183468,112.34699766084464,112.70898176363043,145538000,1.5086798109900457,110.8074210030692,103.22540755498977,94.97391830444336,0.12547305461225733,2.9778732810722457,80.41438492133265
2020-08-20,114.93678283691406,115.05096678859472,112.46603963312674,112.48304748879556,126907200,2.58492715546798,112.042966570173,104.20540073939732,95.56133239746094,2.218963216357439,2.9879726237593283,74.52412094322132
2020-08-21,120.85974884033205,121.34320488803218,115.88425449002158,115.89639872088485,338054800,5.4589503980106,113.62002236502511,105.67195347377232,96.34936721801758,5.1532380298326075,2.8354065295908315,77.60400806494106
2020-08-24,122.30524444580078,125.15012282147948,120.4394370937976,125.06508356054808,345937600,4.710685727681891,115.1259264264788,107.21796344575428,97.15224639892578,1.1960107639958695,2.8096376783082286,78.19050718463171
2020-08-25,121.30191802978516,121.64690172019864,119.57944621797552,121.1780216499416,211495600,2.067455502223126,116.50272478376117,108.61480603899274,97.91473724365234,-0.8203461924809363,2.8471594379459866,75.18154360429465
2020-08-26,122.95147705078124,123.40821276750574,121.55211781895466,122.61864509514209,163022400,1.856094948551089,118.15682111467633,110.16214207240513,98.66613159179687,1.3598787618436914,2.7627479801938786,73.25904903800041
2020-08-27,121.48168182373048,123.88682518833696,120.33741060365348,123.55399319873167,155552400,3.5494145846834755,119.46837071010044,111.55692036946614,99.39050659179688,-1.1954270597690386,2.8225019645125045,76.22432840676572
2020-08-28,121.28490447998048,122.87375249170243,121.0613927954914,122.45588862300936,187630000,1.8123596962110329,120.73167964390346,112.88920738583519,100.1102670288086,-0.16198108290559343,2.8419337223252366,74.07832129049262
2020-08-31,125.3979263305664,127.3026131741866,122.4437348087596,123.97914215160894,225702700,4.858878365427003,122.22612871442523,113.95220111665272,100.92203704833985,3.391206736090413,1.9919935608954111,87.8685247098232
2020-09-01,130.39288330078125,130.99539444262734,126.84590719277946,129.01296330050218,151948100,4.14948724984788,123.58800506591797,115.12937273297992,101.78932754516602,3.9832851438447614,2.0733578261640875,88.53319378503244
2020-09-02,127.69131469726562,134.0856002645823,123.41550776119644,133.70660835355852,200119000,10.67009250338586,124.35744367327008,116.14429292224702,102.5654345703125,-2.0718681381435733,2.180468020369156,79.00894932053313
2020-09-03,117.46825408935548,125.20358843955071,117.09898196053354,123.3280682941128,257599600,8.104606479017178,123.80977739606585,116.65403965541294,103.16846054077149,-8.006073578416261,2.921583510404619,57.722907207594666
2020-09-04,117.54598999023438,120.20865338231155,107.76020880398583,116.68111019411374,332607200,12.44844457832572,123.03756495884487,116.9901115780785,103.74985733032227,0.0661760928359012,2.8406971206556584,58.26126411639113
2020-09-08,109.63572692871094,115.63158082191184,109.49967893283078,110.73383072804651,231366600,6.131901889081064,121.34528568812779,117.06912558419364,104.22741897583008,-6.729504819501386,3.1901581084712074,46.994994596820995
2020-09-09,114.00875854492188,115.77739054542296,112.00690238338282,113.950454358178,176940500,3.770488162040138,120.3058362688337,117.28164563860211,104.75291275024414,3.988692134138394,3.289482746855043,51.61293362433234
2020-09-10,110.28681182861328,117.09896092605752,109.32475605129852,116.962912933874,182274400,7.774204874758993,118.14710562569755,117.47206697009858,105.18931991577148,-3.2646147224224653,3.3042716091872495,45.331682967349856
2020-09-11,108.83887481689452,111.97771348674672,106.89532348087856,111.33633798711266,180860300,5.082390005868163,115.06796155657086,117.42532966250465,105.60011535644531,-1.3128831885800385,3.241471674808622,36.74026230649412
2020-09-14,112.1040496826172,112.65796155648654,109.6163061668615,111.48211380367826,140150100,3.041655389625035,112.8412094116211,117.44152650378999,106.0762142944336,3.0000079210813713,3.2857146567385307,39.18176679742057
2020-09-15,112.27898406982422,115.4761275479022,110.40345635818764,114.99023961653585,184642000,5.072671189714555,112.09988512311664,117.47079576764789,106.50857162475586,0.1560464476549006,3.2855684505808287,40.260168295552916
2020-09-16,108.96524047851562,112.7260162768132,108.87778419705089,111.97775201716324,154679000,3.848232079762312,110.87406376429966,117.35614994594029,106.8802798461914,-2.9513480361096245,3.3512625656940065,35.426129750727895
2020-09-17,107.22574615478516,109.03324986978043,105.64175415253082,106.62324985916108,178011000,3.391495717249612,110.52978079659599,117.1144790649414,107.17509933471679,-1.5963754276974607,3.3611837764626653,35.22812616309825
2020-09-18,103.8245086669922,107.7504832499777,103.09567691699868,107.28403508185544,287104900,4.654806332979021,109.07488795689174,116.70413462320964,107.39393966674805,-3.1720343385469363,3.4233696591036153,33.03435859503075
2020-09-21,106.97307586669922,107.07997179185172,100.19007789948417,101.58943734580028,195713800,6.889893892367553,108.60149710518974,116.32491048177083,107.67250198364258,3.0325856968952847,3.457997710395631,31.755280506909315
2020-09-22,108.65423583984376,109.67460326412942,106.07903623256472,109.49968334608216,183055400,3.5955670315646984,108.57512010846821,115.74369557698567,107.99327224731445,1.5715729958438063,3.259038526028381,26.961939262847523
2020-09-23,104.09661865234376,108.9457774591232,103.75649121629566,108.46960942834048,150718700,5.189286242827549,107.43120138985772,114.87661815824963,108.19223739624023,-4.194606084403308,3.333998752250999,25.941408076942594
2020-09-24,105.16556549072266,107.13826893890364,102.03644660847966,102.2016466950428,167743300,5.101822330423971,106.41499873570035,114.10822041829427,108.39963119506837,1.026879501195821,3.3552655495534873,34.57605770838424
2020-09-25,109.1109848022461,109.26647248780472,104.6310978054254,105.36964948370712,149981400,4.635374682379322,106.43581935337613,113.44914935884022,108.70926254272462,3.75162658339101,3.464741616099712,40.35987807470478
